"location_id","location_code","location_name","location_description","reported_crs","reported_latitude","reported_longitude","longitude","latitude","domain_state","subregion_id"
3945,"maasgeul.2","Maasgeul 2","vh Maasvlakte noord boei","ETRS89",51.99386,4.00326,4.00326,51.99386,"core","southern_and_central_north_sea"
18111,"maasgeul.8","Maasgeul, 8","Eurogeul E13","ETRS89",52.009204,3.735637,3.735637,52.009204,"core","southern_and_central_north_sea"
18210,"maasgouw.dilkensplas.1","Maasgouw, Dilkensplas, meetpunt 1","Maasgouw, Dilkensplas, meetpunt 1","ETRS89",51.110991,5.817734,5.817734,51.110991,"outside_domain",
13917,"maasgouw.dilkensplas.2","Maasgouw, Dilkensplas, meetpunt 2","Maasgouw, Dilkensplas, meetpunt 2","ETRS89",51.110399,5.814915,5.814915,51.110399,"outside_domain",
12527,"maashees","Maashees","Maashees","ETRS89",51.570287,6.036452,6.036452,51.570287,"outside_domain",
18531,"maasmond","Maasmond","Maasmond","ETRS89",51.989327,4.044855,4.044855,51.989327,"core","southern_and_central_north_sea"
6950,"maasmond.stroommeetpaal","Maasmond, stroommeetpaal","Maasmond, stroommeetpaal","ETRS89",51.992205,4.007711,4.007711,51.992205,"core","southern_and_central_north_sea"
3232,"maassluis","Maassluis","Maassluis","ETRS89",51.917507,4.249788,4.249788,51.917507,"outside_domain",
18864,"maastricht","Maastricht","Maastricht","ETRS89",50.856549,5.694513,5.694513,50.856549,"outside_domain",
15918,"maastricht.borgharen.julianakanaal","Maastricht, Borgharen, Julianakanaal","Maastricht, Borgharen, Julianakanaal","ETRS89",50.869,5.6995,5.6995,50.869,"outside_domain",
15955,"maastricht.borgharen.maas.beneden","Borgharen Dorp","km 16,00","ETRS89",50.8724,5.691,5.691,50.8724,"outside_domain",
8170,"maastricht.borgharen.maas.boven","Maastricht, Borgharen, Maas, boven","stuw","ETRS89",50.868809,5.698089,5.698089,50.868809,"outside_domain",
4340,"maastricht.bosscherveld","Maastricht Bosscherveld overlaat","Maastricht Bosscherveld overlaat","ETRS89",50.869849,5.687038,5.687038,50.869849,"outside_domain",
12684,"maastricht.grindgat.oostmaarland.1","Maastricht, Grindgat, Oost-Maarland, 1","camping, oosterdriessen","ETRS89",50.800522,5.704213,5.704213,50.800522,"outside_domain",
3097,"maastricht.grindgat.oostmaarland.2","Maastricht, Grindgat, Oost-Maarland, 2","Maastricht, Grindgat, Oost-Maarland, 2","ETRS89",50.803416,5.704544,5.704544,50.803416,"outside_domain",
11042,"maastricht.servaasbrug","Maastricht, Servaasbrug","Maastricht, Servaasbrug","ETRS89",50.849626,5.695035,5.695035,50.849626,"outside_domain",
13519,"maastricht.sintpieter","Sint Pieter Noord","km 10,80","ETRS89",50.830294,5.69732,5.69732,50.830294,"outside_domain",
16673,"maastricht.sintpieter.zuid","Maastricht Sint Pieter zuid","Maastricht Sint Pieter zuid","ETRS89",50.8279,5.6977,5.6977,50.8279,"outside_domain",
6560,"maasvlakte.2kmuitdekust","Maasvlakte, 2 km uit de kust","Maasvlakte, 2 km uit de kust","ETRS89",51.924953,3.964834,3.964834,51.924953,"core","southern_and_central_north_sea"
13763,"maasvlakte.amaliahaven","Maasvlakte Amaliahaven","Maasvlakte Amaliahaven","ETRS89",51.96219,3.99496,3.99496,51.96219,"core","southern_and_central_north_sea"
16848,"maasvlakte.badstrand","Maasvlakte, badstrand","Maasvlakte, badstrand","ETRS89",51.953064,4.018298,4.018298,51.953064,"outside_domain",
4410,"maasvlakte.beergat","Maasvlakte Beergat","Maasvlakte Beergat","ETRS89",51.944892,4.08393,4.08393,51.944892,"outside_domain",
81,"maasvlakte.europahaven","Maasvlakte Europahaven","Maasvlakte Europahaven","ETRS89",51.962167,4.029139,4.029139,51.962167,"outside_domain",
9615,"maasvlakte.hartelhaven","Maasvlakte, Hartelhaven","Maasvlakte, Hartelhaven","ETRS89",51.929692,4.042464,4.042464,51.929692,"outside_domain",
899,"maasvlakte.mississippihaven","Maasvlakte Mississippihaven","Maasvlakte Mississippihaven","ETRS89",51.93417,4.045,4.045,51.93417,"outside_domain",
9929,"maasvlakte.nld1018","Maasvlakte, NLD1018","Maasvlakte, NLD1018","ETRS89",51.98865,4.00552,4.00552,51.98865,"core","southern_and_central_north_sea"
5442,"maasvlakte.papegaaiebek","Maasvlakte Papegaaiebek","Maasvlakte Papegaaiebek","ETRS89",51.975002,4.076301,4.076301,51.975002,"outside_domain",
6235,"maasvlakte.ruim1kmuitdekust","Maasvlakte, ruim1 km uit de kust","Ma-III","ETRS89",51.938567,3.996327,3.996327,51.938567,"core","southern_and_central_north_sea"
5179,"maasvlakte.slufter","Maasvlakte Slufter","Maasvlakte Slufter","ETRS89",51.932518,3.998724,3.998724,51.932518,"core","southern_and_central_north_sea"
16069,"maatpolder","Maatpolder","Maatpolder","ETRS89",52.280979,5.313934,5.313934,52.280979,"outside_domain",
16498,"maeslantkering.binnen","Maeslantkering, binnen","Maeslantkering, binnen","ETRS89",51.951517,4.169381,4.169381,51.951517,"outside_domain",
7453,"makkum.sluis.buiten","Makkum sluis buiten","Makkum sluis buiten","ETRS89",53.05451,5.40223,5.40223,53.05451,"outside_domain",
5385,"malden.maaswaalkanaal.inlaatteersesluispolder","Malden Maaswaalkanaal Inlaat Teersesluispolder","Malden Maaswaalkanaal Inlaat Teersesluispolder","ETRS89",51.78926,5.83495,5.83495,51.78926,"outside_domain",
17286,"malzwin","Malzwin","Malzwin","ETRS89",52.993133,4.900946,4.900946,52.993133,"core","southern_and_central_north_sea"
5769,"malzwin.boei1","Malzwin, boei 1","Malzwin, boei 1","ETRS89",52.994689,4.955291,4.955291,52.994689,"core","southern_and_central_north_sea"
7078,"malzwin.marinehaven","Malzwin, marinehaven","Malzwin, marinehaven","ETRS89",52.968368,4.79033,4.79033,52.968368,"core","southern_and_central_north_sea"
13116,"malzwin.zuidwal","Malzwin, Zuidwal","Malzwin, Zuidwal","ETRS89",52.985084,4.910715,4.910715,52.985084,"core","southern_and_central_north_sea"
9351,"maren","Maren","raai 210, recreatieplas","ETRS89",51.792491,5.342268,5.342268,51.792491,"outside_domain",
12223,"marienberg.beneden","Marienberg, beneden","Marienberg, beneden","ETRS89",52.519819,6.566996,6.566996,52.519819,"outside_domain",
12651,"marienberg.boven","Marienberg, boven","Marienberg, boven","ETRS89",52.520265,6.567376,6.567376,52.520265,"outside_domain",
17021,"marienberg.kleplinkeroever","Marienberg, klep linker oever","3","ETRS89",52.520367,6.567099,6.567099,52.520367,"outside_domain",
6290,"marienberg.klepmidden","Marienberg, klep midden","2","ETRS89",52.520395,6.566952,6.566952,52.520395,"outside_domain",
8508,"marienberg.kleprechteroever","Marienberg, klep rechter oever","1","ETRS89",52.520415,6.566776,6.566776,52.520415,"outside_domain",
17735,"markelo","Markelo","voorheen Markelose brug","ETRS89",52.198063,6.511601,6.511601,52.198063,"outside_domain",
993,"markengouwzee","Marken Gouwzee","Marken Gouwzee","ETRS89",52.46037,5.085581,5.085581,52.46037,"core","southern_and_central_north_sea"
13541,"marken.strand","Marken, strand","Marken, strand","ETRS89",52.457275,5.098652,5.098652,52.457275,"outside_domain",
2154,"marken.vuurtoren","Marken, vuurtoren","Marken, vuurtoren","ETRS89",52.459596,5.139289,5.139289,52.459596,"core","southern_and_central_north_sea"
6112,"markermeer.midden","Markermeer, midden","Markermeer, midden","ETRS89",52.5317,5.23124,5.23124,52.5317,"core","southern_and_central_north_sea"
14138,"markermeer.midden352","Markermeer, midden meetpunt 352","Markermeer, midden meetpunt 352","ETRS89",52.568542,5.26921,5.26921,52.568542,"core","southern_and_central_north_sea"
218,"markermeer.midden.meetpaal42","Markermeer, midden, meetpaal 42","Markermeer, midden, meetpaal 42","ETRS89",52.532172,5.23158,5.23158,52.532172,"core","southern_and_central_north_sea"
10799,"markermeer.noordoost","Markermeer, noordoost","Markermeer, noordoost","ETRS89",52.563653,5.35476,5.35476,52.563653,"core","southern_and_central_north_sea"
5808,"markermeer.trintelzand","Markermeer Trintelzand","Markermeer Trintelzand","ETRS89",52.62412,5.37297,5.37297,52.62412,"core","southern_and_central_north_sea"
8880,"markermeer.west.356","Markermeer, west, meetpunt 356","Markermeer, west, meetpunt 356","ETRS89",52.568601,5.387205,5.387205,52.568601,"core","southern_and_central_north_sea"
8289,"markermeer.zuid","Markermeer, zuid","Markermeer, zuid","ETRS89",52.442483,5.122472,5.122472,52.442483,"core","southern_and_central_north_sea"
8416,"markerwaarddijk.ijsselmeer.zuidwest.meetpaal37","Markerwaarddijk, IJsselmeer, zuidwest, meetpaal 37","Markerwaarddijk, IJsselmeer, zuidwest, meetpaal 37","ETRS89",52.667458,5.387205,5.387205,52.667458,"core","southern_and_central_north_sea"
17300,"markerwadden","Marker Wadden","Marker Wadden","ETRS89",52.577582,5.424086,5.424086,52.577582,"core","southern_and_central_north_sea"
2868,"markerwadden.meetpaal","Marker Wadden, meetpaal","Marker Wadden, meetpaal","ETRS89",52.600306,5.391222,5.391222,52.600306,"core","southern_and_central_north_sea"
11882,"markerwadden.oost.meetpaal44","Markerwadden, oost, meetpaal 44","Markerwadden, oost, meetpaal 44","ETRS89",52.577701,5.41817,5.41817,52.577701,"core","southern_and_central_north_sea"
6208,"marknesse","Marknesse","Marknesse","ETRS89",52.69924,5.882068,5.882068,52.69924,"outside_domain",
6080,"marollegat","Marollegat","Marollegat","ETRS89",51.479747,4.191958,4.191958,51.479747,"core","southern_and_central_north_sea"
6575,"marollegat.oost","Marollegat, oost","Marollegat, oost","ETRS89",51.475008,4.199683,4.199683,51.475008,"core","southern_and_central_north_sea"
5437,"marsdiep","Marsdiep","Marsdiep","ETRS89",52.973548,4.749321,4.749321,52.973548,"core","southern_and_central_north_sea"
1590,"marsdiep.noord","Marsdiep, noord","Marsdiep, noord","ETRS89",52.982538,4.749934,4.749934,52.982538,"core","southern_and_central_north_sea"
5718,"maurik.mauriksewetering","Maurik Mauriksewetering","Maurik Mauriksewetering","ETRS89",51.94173,5.38961,5.38961,51.94173,"outside_domain",
16347,"medemblik.3","Medemblik, 3","recreatie terrein","ETRS89",52.765486,5.120865,5.120865,52.765486,"outside_domain",
2906,"medemblik.5","Medemblik, 5","recreatie terrein","ETRS89",52.766602,5.121643,5.121643,52.766602,"outside_domain",
11981,"medemblik.vooroever.hetnesbos","Medemblik, Vooroever, Het Nesbos","Medemblik, Vooroever, Het Nesbos","ETRS89",52.755223,5.124689,5.124689,52.755223,"outside_domain",
7520,"medemblik.vooroever.vlietsingelextra","Medemblik, Vooroever, Vlietsingel extra","Medemblik, Vooroever, Vlietsingel extra","ETRS89",52.76745,5.119134,5.119134,52.76745,"outside_domain",
6226,"medemblik.vooroever.vlietsingelpoel","Medemblik, Vooroever, Vlietsingel Poel","Medemblik, Vooroever, Vlietsingel Poel","ETRS89",52.764619,5.119063,5.119063,52.764619,"outside_domain",
9229,"meeswijk","Meeswijk veer","km 38,93","ETRS89",51.006474,5.766474,5.766474,51.006474,"outside_domain",
9370,"megen","Megen","Megen","ETRS89",51.828495,5.566793,5.566793,51.828495,"outside_domain",
10664,"megen.maas","Megen Dorp","km 190,75","ETRS89",51.827827,5.563091,5.563091,51.827827,"outside_domain",
17394,"meijel.kanaal.beneden","Meijel Stuw Katsberg beneden","Meijel Stuw Katsberg beneden","ETRS89",51.326559,5.902689,5.902689,51.326559,"outside_domain",
11325,"meijel.kanaal.boven","Meijel Stuw Katsberg boven","Meijel Stuw Katsberg boven","ETRS89",51.3262,5.9024,5.9024,51.3262,"outside_domain",
11870,"meppelerdiep.sluis","Meppelerdiep, sluis","Meppelerdiep, sluis","ETRS89",52.637859,6.078202,6.078202,52.637859,"outside_domain",
15765,"meppelerdiep.sluis.binnendeur","Meppelerdiep, sluis, binnendeur","Meppelerdiep, sluis, binnendeur","ETRS89",52.637949,6.078204,6.078204,52.637949,"outside_domain",
3424,"meppelerdiep.sluis.buitendeur","Meppelerdiep, sluis, buitendeur","Meppelerdiep, sluis, buitendeur","ETRS89",52.63777,6.078127,6.078127,52.63777,"outside_domain",
8288,"meppel.hoofdvaart","Meppel, hoofdvaart","Galgenkampsbrug","ETRS89",52.702059,6.185111,6.185111,52.702059,"outside_domain",
2872,"middelaar.dekop.maas.km159p25.pq2","Middelaar, De Kop, Maas, km 159.25, PQ 02","Middelaar, De Kop, Maas, km 159.25, PQ 02","ETRS89",51.718179,5.919352,5.919352,51.718179,"outside_domain",
18193,"middeldiep","Middeldiep","Middeldiep","ETRS89",51.672331,3.403609,3.403609,51.672331,"core","southern_and_central_north_sea"
14114,"middelgat.brouwersplaat.molenplaat.deelgebied","Middelgat, Brouwersplaat, Molenplaat , deelgebied","Middelgat, Brouwersplaat, Molenplaat , deelgebied","ETRS89",51.432521,3.948714,3.948714,51.432521,"core","southern_and_central_north_sea"
9248,"middelgronden.2","Middelgronden, punt 2","Middelgronden, punt 2","ETRS89",53.017841,5.238192,5.238192,53.017841,"core","southern_and_central_north_sea"
14387,"middelharnis","Middelharnis","Middelharnis","ETRS89",51.773561,4.192414,4.192414,51.773561,"outside_domain",
9705,"middelharnis.badstrand","Middelharnis, badstrand","Middelharnis, badstrand","ETRS89",51.771983,4.193731,4.193731,51.771983,"outside_domain",
11169,"middelharnis.meetboei","Middelharnis, meetboei","Middelharnis, meetboei","ETRS89",51.776524,4.192119,4.192119,51.776524,"outside_domain",
9995,"middelwaard","Middelwaard","Middelwaard","ETRS89",51.994143,5.075122,5.075122,51.994143,"outside_domain",
18567,"midderburg.draaibrug","Midderburg, draaibrug","Midderburg, draaibrug","ETRS89",51.495488,3.616576,3.616576,51.495488,"outside_domain",
1753,"mierlo.goorloop.gemaal","Mierlo, Goorloop, gemaal","Mierlo, Goorloop, gemaal","ETRS89",51.456467,5.656469,5.656469,51.456467,"outside_domain",
10934,"mierlo.goorloop.inlaat1","Mierlo Goorloop inlaat1","Mierlo Goorloop inlaat1","ETRS89",51.45647,5.65654,5.65654,51.45647,"outside_domain",
5524,"mijnbouwvak.l02.deelgebied","Mijnbouwvak, L02 , deelgebied","Mijnbouwvak, L02 , deelgebied","ETRS89",53.915942,4.498657,4.498657,53.915942,"core","southern_and_central_north_sea"
18102,"millingenaanderijn","Millingen a/d Rijn","Millingen a/d Rijn","ETRS89",51.872957,6.034838,6.034838,51.872957,"outside_domain",
14427,"millingenaanderijn.km866","Millingen aan de Rijn, km 866","Millingen aan de Rijn, km 866","ETRS89",51.870104,6.062386,6.062386,51.870104,"outside_domain",
9208,"millingenaanderijn.pannerdensekop","Millingen a/d Rijn Pannerdense Kop","Millingen a/d Rijn Pannerdense Kop","ETRS89",51.872,6.0417,6.0417,51.872,"outside_domain",
7575,"mirnserklif.mirns","Mirnser Klif, Mirns","Mirnser Klif, Mirns","ETRS89",52.850437,5.480474,5.480474,52.850437,"core","southern_and_central_north_sea"
4050,"mississippihaven","Mississippihaven","Mississippihaven","ETRS89",51.934244,4.045135,4.045135,51.934244,"outside_domain",
857,"moerdijk","Moerdijk","Moerdijk","ETRS89",51.712,4.615,4.615,51.712,"core","southern_and_central_north_sea"
372,"moerdijk.brug","Moerdijk, brug","station troebelheidmeting","ETRS89",51.716367,4.636542,4.636542,51.716367,"core","southern_and_central_north_sea"
5512,"moerdijk.bruggen","Moerdijk, bruggen","Moerdijk, bruggen","ETRS89",51.716769,4.639495,4.639495,51.716769,"core","southern_and_central_north_sea"
15649,"molengat","Molengat","Molengat","ETRS89",53.427194,5.726886,5.726886,53.427194,"core","southern_and_central_north_sea"
6663,"molenplaat.midden","Molenplaat, midden","Molenplaat, midden","ETRS89",51.497866,4.219969,4.219969,51.497866,"core","southern_and_central_north_sea"
1648,"molkwerum.molkwerum","Molkwerum, Molkwerum","Molkwerum, Molkwerum","ETRS89",52.905866,5.396689,5.396689,52.905866,"outside_domain",
16258,"mondderdonge","Mond der Donge","Mond der Donge","ETRS89",51.709911,4.847381,4.847381,51.709911,"outside_domain",
17859,"mondderdonge.brug","Mond der Donge, brug","Mond der Donge, brug","ETRS89",51.711313,4.859084,4.859084,51.711313,"outside_domain",
9235,"mondvandedollard","Mond van de Dollard","Mond van de Dollard","ETRS89",53.311917,7.081537,7.081537,53.311917,"core","southern_and_central_north_sea"
3691,"mondvandedollard.noord","Mond van de Dollard, noord","Mond van de Dollard, noord","ETRS89",53.316846,7.082481,7.082481,53.316846,"core","southern_and_central_north_sea"
9111,"monstertotkijkduin.paal106tot112.nld2020","Monster tot Kijkduin, paal 106 tot 112, NLD2020","Monster tot Kijkduin, paal 106 tot 112, NLD2020","ETRS89",52.05181,4.15659,4.15659,52.05181,"core","southern_and_central_north_sea"
13443,"mook","Mook","Mook","ETRS89",51.758,5.8645,5.8645,51.758,"outside_domain",
9243,"mook.haven","Mook, haven","Mook, haven","ETRS89",51.750295,5.880296,5.880296,51.750295,"outside_domain",
7654,"moordrecht.zuid.km6ntb","Moordrecht, zuid, km 6 ntb","Moordrecht, zuid, km 6 ntb","ETRS89",51.978721,4.663182,4.663182,51.978721,"outside_domain",
8273,"muiden","Muiden","Muiden","ETRS89",52.330006,5.068863,5.068863,52.330006,"outside_domain",
8267,"muiden.buitenhaven","Muiden, buitenhaven","Muiden, buitenhaven","ETRS89",52.338998,5.070265,5.070265,52.338998,"outside_domain",
10331,"muiden.haven","Muiden, haven","Muiden, haven","ETRS89",52.332168,5.070461,5.070461,52.332168,"outside_domain",
15216,"muiderberg","Muiderberg","Muiderberg","ETRS89",52.329204,5.12281,5.12281,52.329204,"outside_domain",
8712,"muiderberg.extra","Muiderberg, extra","Muiderberg, extra","ETRS89",52.329366,5.122955,5.122955,52.329366,"outside_domain",
15553,"muizenhol","Muizenhol","Muizenhol","ETRS89",51.49859,5.677731,5.677731,51.49859,"outside_domain",
2162,"munnikplaat","Munnikplaat","Munnikplaat","ETRS89",52.908925,5.228753,5.228753,52.908925,"core","southern_and_central_north_sea"
5541,"naarden","Naarden","Naarden","ETRS89",52.310959,5.161865,5.161865,52.310959,"core","southern_and_central_north_sea"
12571,"naarderbos","Naarderbos","Naarderbos","ETRS89",52.317819,5.144671,5.144671,52.317819,"core","southern_and_central_north_sea"
456,"natewisch","Natewisch","recreatieplas","ETRS89",51.973164,5.387203,5.387203,51.973164,"outside_domain",
13625,"nauernaschepolder.km8.1","Nauernasche polder, km 8,1","Nauernasche polder, km 8,1","ETRS89",52.443123,4.699957,4.699957,52.443123,"outside_domain",
14870,"nederland.noordvanhetvastelanduitdekust.nld3009","Nederland, noord van het vaste land uit de kust, NLD3009","Nederland, noord van het vaste land uit de kust, NLD3009","ETRS89",52.7,4,4,52.7,"core","southern_and_central_north_sea"
18989,"nederlandsedeltakustofbinnenland.nld1000","Netherlands Delta coast or inland - not specified","NLD1000","ETRS89",51.7,3.7,3.7,51.7,"outside_domain",
3397,"nederlandsekustofbinnenland.nietgespecificeerd.nld0000","Nederlandse kust of binnenland, niet gespecificeerd, NLD0000","Nederlandse kust of binnenland, niet gespecificeerd, NLD0000","ETRS89",52.6,4.6,4.6,52.6,"core","southern_and_central_north_sea"
3365,"nederrijn.km879p000rechteroever","Nederrijn, km. 879.000 Rechter oever","Nederrijn, km. 879.000 Rechter oever","ETRS89",51.953903,5.946518,5.946518,51.953903,"outside_domain",
15554,"nederrijn.km879p500linkeroever","Nederrijn, km. 879.500 Linker oever","Nederrijn, km. 879.500 Linker oever","ETRS89",51.955092,5.940171,5.940171,51.955092,"outside_domain",
3538,"nederrijn.km879p500rechteroever","Nederrijn, km. 879.500 Rechter oever","Nederrijn, km. 879.500 Rechter oever","ETRS89",51.956141,5.942073,5.942073,51.956141,"outside_domain",
6195,"nederrijn.km880p000linkeroever","Nederrijn, km. 880.000 Linker oever","Nederrijn, km. 880.000 Linker oever","ETRS89",51.95901,5.93515,5.93515,51.95901,"outside_domain",
7224,"nederrijn.km880p000rechteroever","Nederrijn, km. 880.000 Rechter oever","Nederrijn, km. 880.000 Rechter oever","ETRS89",51.960094,5.937439,5.937439,51.960094,"outside_domain",
