"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state"
"DS16","Euglenoid","8012","2","","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,250,250,"unique_authority_row_candidate"
"DS16","Fragillaria spp.","149028","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,9,9,"unique_authority_row_candidate"
"DS16","Gonyaulax digitales","110015","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1241,1241,"unique_authority_row_candidate"
"DS16","Gonyaulax spinifera","110041","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1436,1436,"unique_authority_row_candidate"
"DS16","Gonyaulax spp","109519","","dinoflagellate, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",847,"reported_aphia_id",10,543,14148,"multiple_size_or_stage_candidates"
"DS16","Gonyaulax spp. >20","109519","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",854,"reported_aphia_id_and_size_class",1,543,543,"unique_authority_row_candidate"
"DS16","Gonyaulax verior","110045","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Grammatophora","149335","1","diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Guinardia delicatula","149112","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,156,156,"unique_authority_row_candidate"
"DS16","Guinardia flaccida","149132","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,593,593,"unique_authority_row_candidate"
"DS16","Guinardia spp.","149111","","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Guinardia striata","967041","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Gymnodinium >20","109475","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",822,"reported_aphia_id_and_size_class",1,12,12,"unique_authority_row_candidate"
"DS16","Gymnodinium spp Not measured","109475","","dinoflagellate, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",775,"reported_aphia_id",34,12,18352,"multiple_size_or_stage_candidates"
"DS16","Gymnodinium spp. 10 - 20 µm","109475","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",807,"reported_aphia_id_and_size_class",1,51,51,"unique_authority_row_candidate"
"DS16","Gyro/pleurosigma spp.","149015","1","diatom, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",780,"reported_aphia_id",0,,,"unmatched"
"DS16","Gyrodinium fusiforme","109856","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1964,1964,"unique_authority_row_candidate"
"DS16","Gyrodinium lachryma","109859","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,4840,4840,"unique_authority_row_candidate"
"DS16","gyrodinium spirale","109876","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1104,1104,"unique_authority_row_candidate"
"DS16","Gyrodinium spp. > 20 µm","109476","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",814,"reported_aphia_id_and_size_class",1,12,12,"unique_authority_row_candidate"
"DS16","Gyrodinium spp. 10 - 20 µm","109476","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",741,"reported_aphia_id_and_size_class",1,51,51,"unique_authority_row_candidate"
"DS16","Gyrodinium spp. Not measured","109476","","dinoflagellate, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",752,"reported_aphia_id",34,12,18352,"multiple_size_or_stage_candidates"
"DS16","Hemiaulus spp.","163248","1","diatom, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Heterocapsa <20um","109540","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,51,51,"unique_authority_row_candidate"
"DS16","Heterocapsa niei","233620","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Heterocapsa triquerta","110153","1","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,41,41,"unique_authority_row_candidate"
"DS16","Karenia mikimotoi","233024","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,473,473,"unique_authority_row_candidate"
"DS16","Katodinium <20","109477","2","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",844,"reported_aphia_id_and_size_class",1,246,246,"unique_authority_row_candidate"
"DS16","Katodinium >20","109477","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",834,"reported_aphia_id_and_size_class",1,199,199,"unique_authority_row_candidate"
"DS16","Katodinium glaucum","109885","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,175,175,"unique_authority_row_candidate"
"DS16","Lauderia spp.","149134","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Lennoxia spp.","450723","2","diatom, sm_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Leptocylindrus danicus","149106","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,49,49,"unique_authority_row_candidate"
"DS16","Leptocylindrus mediterraneus","149230","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Leptocylindrus minimus","149039","","diatom, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",2,17,27,"multiple_size_or_stage_candidates"
"DS16","Licmophora","149342","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",4,23,1142,"multiple_size_or_stage_candidates"
"DS16","Mediopyxis helysia","345485","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Melosira spp.","149042","1","diatom, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,55,55,"unique_authority_row_candidate"
"DS16","Mesoporos spp.","109564","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Meuniera membranacea","149145","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1220,1220,"unique_authority_row_candidate"
"DS16","Navicula <20","149142","2","diatom, sm_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,89,89,"unique_authority_row_candidate"
"DS16","Navicula >20","149015","1","diatom, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",734,"reported_aphia_id",0,,,"unmatched"
"DS16","Naviculoid spp Not measured","149015","","diatom, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",690,"reported_aphia_id",0,,,"unmatched"
"DS16","Nitzchia spp. Not measured","149045","","diatom, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",841,"reported_aphia_id",16,6,526,"multiple_size_or_stage_candidates"
"DS16","Nitzschia <20um","149045","2","diatom, sm_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",846,"reported_aphia_id_and_size_class",1,19,19,"unique_authority_row_candidate"
"DS16","Nitzschia longis2a","149150","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",4,20,73,"multiple_size_or_stage_candidates"
"DS16","Oblea spp.","109542","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Octactis octonaria","375970","1","lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Odontella sp.","148963","1","diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Oxyphysis oxytoxoides","110284","1","dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Oxyrrhis marina","109902","1","dinoflagellate, sm_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,45,45,"unique_authority_row_candidate"
"DS16","Oxytoxum gracilis","233870","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,159,159,"unique_authority_row_candidate"
"DS16","Oxytoxum spp.","109528","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,806,806,"unique_authority_row_candidate"
"DS16","Paralia sulcata","149055","1","diatom, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,197,197,"unique_authority_row_candidate"
"DS16","Pennate Diatom < 20","148899","2","diatom, sm_phyto, phytoplankton","abundance","not_reported_in_plet_export",820,"reported_aphia_id",0,,,"unmatched"
"DS16","Pennate diatom > 20","148899","1","diatom, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",759,"reported_aphia_id",0,,,"unmatched"
"DS16","Pennate diatom spp. Not measured","148899","","diatom, phytoplankton","abundance","not_reported_in_plet_export",763,"reported_aphia_id",0,,,"unmatched"
"DS16","Pentapharsodinium dalei","109925","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,74,74,"unique_authority_row_candidate"
"DS16","Phaeocyctis colonies","115088","2","sm_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",1,8,8,"unique_authority_row_candidate"
"DS16","Phalachroma rotundatum","156505","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,526,526,"unique_authority_row_candidate"
"DS16","Polykrikos","109485","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Polykrikos schwartzii","109901","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,10750,10750,"unique_authority_row_candidate"
"DS16","Probiscia alata","149168","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,259,259,"unique_authority_row_candidate"
"DS16","Probiscia indica","345513","1","diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,3219,3219,"unique_authority_row_candidate"
"DS16","Pronoctiluca spp.","109487","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Prorocentrum compressum","110295","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,586,586,"unique_authority_row_candidate"
"DS16","Prorocentrum micans","110303","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,1570,1570,"unique_authority_row_candidate"
"DS16","Prorocentrum minimum","110304","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Prorocentrum spp Not measured","109566","","dinoflagellate, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",851,"reported_aphia_id",5,88,3198,"multiple_size_or_stage_candidates"
"DS16","Prorocentrum spp. 10 - 20 µm","109566","2","dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",863,"reported_aphia_id",5,88,3198,"multiple_size_or_stage_candidates"
"DS16","Prorocentrum spp. 20 - 30 µm","109566","1","dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",851,"reported_aphia_id",5,88,3198,"multiple_size_or_stage_candidates"
"DS16","Protoceratium reticulatum","110321","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,730,730,"unique_authority_row_candidate"
"DS16","Protoperidinium >20","109553","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",828,"reported_aphia_id_and_size_class",1,170,170,"unique_authority_row_candidate"
"DS16","Protoperidinium bipes","110208","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,66,66,"unique_authority_row_candidate"
"DS16","Protoperidinium brevipes","110210","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,415,415,"unique_authority_row_candidate"
"DS16","Protoperidinium cerasus","162749","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,3380,3380,"unique_authority_row_candidate"
"DS16","Protoperidinium conicoides","110212","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,4336,4336,"unique_authority_row_candidate"
"DS16","Protoperidinium conicum","110213","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,7173,7173,"unique_authority_row_candidate"
"DS16","Protoperidinium crassipes","110214","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,9214,9214,"unique_authority_row_candidate"
"DS16","Protoperidinium curtipes","110215","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,9214,9214,"unique_authority_row_candidate"
"DS16","Protoperidinium depressum","110217","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,15536,15536,"unique_authority_row_candidate"
"DS16","Protoperidinium eccentricum","110220","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
"DS16","Protoperidinium minutum","110233","1","dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched"
