"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state","accepted_aphia_id","accepted_name","accepted_rank","taxonomy_resolution_state","authority_candidate_rows","authority_match_route","candidate_carbon_pg_lower","candidate_carbon_pg_central","candidate_carbon_pg_upper","conversion_readiness_state"
"DS07","Trieres mobiliensis",839991,,"diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",868,"reported_aphia_id",1,3756,3756,"unique_authority_row_candidate","839991","Trieres mobiliensis","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3756,3756,3756,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Trieres regia",149094,,"diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","149094","Odontella regia","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS07","Trieres regia",839996,,"diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",868,"reported_aphia_id",3,6065,12843,"multiple_size_or_stage_candidates","839996","Trieres regia","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",6065,,12843,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Trigonium alternans",699394,,"diatom, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","985653","Triceratium alternans f. alternans","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS07","Tripos",109506,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",855,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","109506","Ceratium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos <20",109506,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",840,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","109506","Ceratium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos >50",109506,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",841,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","109506","Ceratium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos >50",494057,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","494057","Tripos","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos 20-50",109506,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",851,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","109506","Ceratium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos 20-50",494057,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",866,"reported_aphia_id",1,3343,3343,"unique_authority_row_candidate","494057","Tripos","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
"DS07","Tripos furca",840627,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos, potentially_toxic/nuisance_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",3,3046,7988,"multiple_size_or_stage_candidates","840627","Tripos furca","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",3046,,7988,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos fusus",840626,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",2,1339,2777,"multiple_size_or_stage_candidates","840626","Tripos fusus","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",1339,,2777,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos horridus",837453,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",3,2882,9194,"multiple_size_or_stage_candidates",,"","Species","provider_aphia_id_validated_by_worms",0,"no_accepted_taxonomy",,,,"not_ready_taxonomy_unresolved"
"DS07","Tripos lineatus",837459,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos, potentially_toxic/nuisance_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",5,681,3694,"multiple_size_or_stage_candidates","837459","Tripos lineatus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",681,,3694,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos longipes",841259,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",2,5457,9194,"multiple_size_or_stage_candidates","841259","Tripos longipes","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",5457,,9194,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos macroceros",1391716,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","841260","Tripos macroceros","","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",4036,,7168,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos macroceros",841260,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",2,4036,7168,"multiple_size_or_stage_candidates","841260","Tripos macroceros","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",4036,,7168,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos minutus",109969,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","841263","Tripos minutus","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS07","Tripos minutus",841263,,"dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","841263","Tripos minutus","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS07","Tripos muelleri",495363,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",6,1649,19998,"multiple_size_or_stage_candidates","495363","Tripos muelleri","Species","provider_aphia_id_validated_by_worms",6,"accepted_aphia_id",1649,,19998,"not_ready_multiple_size_or_stage_authority_rows"
"DS07","Tripos setaceus",109977,,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",868,"reported_aphia_id",0,,,"unmatched","837446","Tripos setaceus","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Achnanthes longipes",156533,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","156533","Achnanthes longipes","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Alexandrium <20",109470,2,"dinoflagellate, sm_phyto, phytoplankton","abundance","not_reported_in_plet_export",809,"reported_aphia_id_and_size_class",1,1356,1356,"unique_authority_row_candidate","109470","Alexandrium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",1356,1356,1356,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Alexandrium >20",109470,1,"dinoflagellate, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",844,"reported_aphia_id_and_size_class",1,909,909,"unique_authority_row_candidate","109470","Alexandrium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",909,909,909,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Alexandrium spp. Not measured",109470,,"dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",829,"reported_aphia_id",7,909,7723,"multiple_size_or_stage_candidates","109470","Alexandrium","Genus","provider_aphia_id_validated_by_worms",7,"accepted_aphia_id",909,,7723,"not_ready_multiple_size_or_stage_authority_rows"
"DS16","Amphidinium crassum",109726,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,160,160,"unique_authority_row_candidate","109726","Amphidinium crassum","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",160,160,160,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Amphidinium sphenoides",109754,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,99,99,"unique_authority_row_candidate","109754","Amphidinium sphenoides","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",99,99,99,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Amphidinium spp.",109473,1,"dinoflagellate, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,15,15,"unique_authority_row_candidate","109473","Amphidinium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",15,15,15,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Amphidoma caudata",110005,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","837075","Azadinium caudatum","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Amylax triacantha",110007,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,815,815,"unique_authority_row_candidate","110007","Amylax triacantha","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",815,815,815,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Asterionella glacialis",148955,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","148955","Asterionella glacialis","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Asterionella spp.",148953,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","148953","Asterionella","Genus","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","athecate dinos",109392,,"dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",688,"reported_aphia_id",0,,,"unmatched","109392","Gymnodiniales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Athecate dinos >20um",109392,1,"dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",722,"reported_aphia_id",0,,,"unmatched","109392","Gymnodiniales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Athectae dinos <20um",109392,2,"dinoflagellate, phytoplankton","abundance","not_reported_in_plet_export",834,"reported_aphia_id",0,,,"unmatched","109392","Gymnodiniales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Azadinium spp",391508,2,"dinoflagellate, sm_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",1,88,88,"unique_authority_row_candidate","391508","Azadinium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",88,88,88,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Bacteriastrum spp",149118,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","149118","Bacteriastrum","Genus","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Bellerochea spp.",149305,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","149305","Bellerochea","Genus","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Biddulphia spp",148967,1,"diatom, lg_phyto, phytoplankton, tychopelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","148967","Biddulphia","Genus","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Centric diatom <20",341285,2,"diatom, sm_phyto, phytoplankton","abundance","not_reported_in_plet_export",826,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Centric diatom >20",341285,1,"diatom, lg_phyto, phytoplankton","abundance","not_reported_in_plet_export",838,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Centric diatom spp. Not measured",341285,,"diatom, phytoplankton","abundance","not_reported_in_plet_export",823,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Cerataulina pelagica",149619,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,74,74,"unique_authority_row_candidate","149619","Cerataulina pelagica","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",74,74,74,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Cerataulina sp.",149236,1,"diatom, lg_phyto, phytoplankton, pelagic_diatoms","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","149236","Cerataulina","Genus","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Ceratium furca",109950,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","840627","Tripos furca","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",3046,3046,3046,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Ceratium fusus",109951,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","840626","Tripos fusus","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",1339,1339,1339,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Ceratium horridum",109956,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","837453","Tripos horridus","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",2882,2882,2882,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Ceratium lineatum",109963,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","837459","Tripos lineatus","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",681,681,681,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Ceratium minutum",109969,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","841263","Tripos minutus","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS16","Ceratium tripos",109982,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id",0,,,"unmatched","495363","Tripos muelleri","Species","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",1649,1649,1649,"candidate_only_plet_unit_and_method_unresolved"
"DS16","Ceratium>20",109506,1,"dinoflagellate, lg_phyto, phytoplankton, auto_and_mix_dinos","abundance","not_reported_in_plet_export",865,"reported_aphia_id_and_size_class",1,3343,3343,"unique_authority_row_candidate","109506","Ceratium","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id_and_reported_size_class",3343,3343,3343,"candidate_only_plet_unit_and_method_unresolved"
