"ds_id","monitoring_network","station_id","subregion_id","method_epoch","year","station_identity_state","first_date","last_date","sample_count","unique_sampling_days","median_gap_days","gap_p90_days","longest_gap_days"
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-01-14","2009-12-08",18,18,20,28.4,35
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-01-19","2010-09-21",4,4,84,95.2,98
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-04-12","2011-08-17",3,3,63.5,68.7,70
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-04-24","2012-08-15",3,3,56.5,57.7,58
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-01-15","2013-08-14",4,4,62,86,92
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-01-14","2014-08-20",4,4,62,91.6,99
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-01-27","2015-08-12",4,4,64,74.4,77
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2016,"provider_station","2016-04-12","2016-08-17",3,3,63.5,63.9,64
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-04-11","2017-08-15",3,3,63,63,63
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-04-17","2018-08-14",3,3,59.5,62.3,63
"DS03","RWS_MWTL","TERSLG175_surface","southern_and_central_north_sea","unknown_not_harmonized",2019,"provider_station","2019-04-16","2019-08-12",3,3,59,85.4,92
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-06-19","1990-07-17",2,2,28,28,28
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-06-18","1991-08-14",2,2,57,57,57
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-06-10","1992-07-30",3,3,25,33,35
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-05-29","1996-08-27",7,7,14,18,21
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-06-10","1997-08-27",6,6,15,18,20
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-05-19","1998-08-11",4,4,35,35.8,36
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-05-19","1999-08-24",7,7,14.5,24,28
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-05-16","2000-08-31",7,7,15.5,25,29
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-05-16","2001-08-28",6,6,14,36.6,41
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-05-16","2002-09-18",8,8,21,26.8,34
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-05-14","2003-08-26",6,6,14,32.2,35
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-05-12","2004-08-24",7,7,14,25.5,28
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-06-01","2005-08-16",6,6,14,18.8,22
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-05-10","2006-08-24",6,6,20,34,42
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-05-22","2007-08-28",6,6,21,21.6,22
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-06-17","2008-08-26",4,4,21,37.8,42
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-05-12","2009-08-12",7,7,14,18.5,22
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-04-13","2010-09-21",3,3,80.5,94.5,98
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-04-12","2011-08-17",3,3,63.5,68.7,70
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-04-24","2012-08-15",3,3,56.5,56.9,57
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-04-16","2013-08-14",3,3,60,62.4,63
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-04-23","2014-04-23",1,1,,,
"DS03","RWS_MWTL","TERSLG235_bottom","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-06-12","2018-06-12",1,1,,,
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-06-07","1990-06-19",2,2,12,12,12
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-06-18","1991-08-14",2,2,57,57,57
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-06-10","1992-07-30",3,3,25,32.2,34
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-05-29","1996-08-27",7,7,14,18,21
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-06-10","1997-08-27",6,6,15,18,20
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-05-19","1998-08-11",4,4,35,35.8,36
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-05-19","1999-08-24",7,7,14.5,24,28
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-05-16","2000-08-31",7,7,15.5,25,29
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-05-16","2001-08-28",6,6,14,36.6,41
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-05-16","2002-09-18",8,8,21,26.8,34
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-05-14","2003-08-26",6,6,14,32.2,35
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-05-12","2004-08-24",7,7,14,25.5,28
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-06-01","2005-08-16",6,6,14,18.8,22
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-05-10","2006-08-24",6,6,20,34,42
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-05-22","2007-08-28",6,6,21,21.6,22
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-05-14","2008-09-16",7,7,21,30.5,34
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-05-12","2009-08-12",7,7,14,18.5,22
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-04-13","2010-09-21",3,3,80.5,94.5,98
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-04-12","2011-08-17",3,3,63.5,68.7,70
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-04-24","2012-08-15",3,3,56.5,56.9,57
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-04-16","2013-08-14",3,3,60,62.4,63
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-04-23","2014-04-23",1,1,,,
"DS03","RWS_MWTL","TERSLG235_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-06-11","2018-06-11",1,1,,,
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-01-04","1990-12-18",14,14,23,46.6,76
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-01-16","1991-12-11",14,14,21,35.6,43
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-14","1992-12-09",15,15,18.5,42.2,57
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-02-02","1993-11-17",14,14,20,34.8,57
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-11","1994-12-21",15,15,21,41.7,57
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-03-14","1995-11-08",14,14,21,27.6,35
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-02-27","1996-11-27",14,14,16,43.6,50
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-15","1997-12-23",14,14,20,52,55
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-13","1998-12-22",13,13,31.5,42,57
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-21","1999-09-15",12,12,15,50,54
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-25","2000-11-14",14,14,21,34.6,47
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-10","2001-12-11",11,11,33,56.2,76
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-10","2002-12-17",15,15,21.5,49,63
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-01-08","2003-11-11",14,14,23,34.8,36
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-03-10","2004-12-14",16,16,15,30.2,36
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-01-26","2005-12-20",16,16,20,33.8,48
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-02-21","2006-12-19",14,14,20,33.6,70
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-01-24","2007-12-18",15,15,20,47.2,57
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-01-29","2008-12-10",16,16,15,41.2,62
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-01-14","2009-12-08",18,18,20,28.4,35
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-01-19","2010-09-21",4,4,84,95.2,98
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-04-12","2011-08-17",3,3,63.5,68.7,70
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-01-17","2012-08-15",4,4,57,89.8,98
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-01-15","2013-08-14",4,4,63,86.2,92
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-01-14","2014-08-20",4,4,62,91.6,99
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-01-27","2015-08-11",4,4,64,74.4,77
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2016,"provider_station","2016-04-12","2016-08-17",3,3,63.5,63.9,64
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-04-11","2017-08-15",3,3,63,63,63
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-04-17","2018-08-14",3,3,59.5,62.3,63
"DS03","RWS_MWTL","TERSLG235_surface","southern_and_central_north_sea","unknown_not_harmonized",2019,"provider_station","2019-04-16","2019-08-12",3,3,59,85.4,92
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-01-03","1990-12-17",16,16,20,40.6,77
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-01-16","1991-12-10",14,14,22,34.8,42
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-14","1992-12-10",17,17,17.5,36,52
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-01-28","1993-11-16",14,14,21,36.4,57
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-11","1994-11-09",16,16,21,29.6,30
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-01-02","1995-12-07",16,16,21,33.2,71
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-02-27","1996-11-19",14,14,16,38,49
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-15","1997-12-23",14,14,20,52,57
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-13","1998-12-22",13,13,31,42,56
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-21","1999-12-28",12,12,20,54,104
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-20","2000-11-14",14,14,21,35.4,47
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-09","2001-12-10",12,12,21,53,78
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-08","2002-12-17",16,16,21,47.2,64
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-01-07","2003-11-11",15,15,20.5,35.4,39
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-03-10","2004-12-13",16,16,15,30,35
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-01-27","2005-12-20",16,16,21,33.2,47
"DS03","RWS_MWTL","TERSLG4_surface","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-01-10","2006-12-18",18,18,21,28.4,49
"DS03","RWS_MWTL","TERSLG40_bottom","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-09-05","1990-09-05",1,1,,,
"DS03","RWS_MWTL","TERSLG40_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-09-05","1990-09-05",1,1,,,
"DS03","RWS_MWTL","TERSLG40_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-09-05","1990-09-05",1,1,,,
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-01-01","1990-09-05",5,5,52.5,98.7,114
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-02-13","2008-12-10",12,12,16,51,111
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-01-19","2010-12-14",15,15,21,37.8,49
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-03-16","2011-09-20",13,13,15,21,30
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-03-14","2012-10-17",14,14,14,28.4,37
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-03-12","2013-10-15",13,13,20.5,21.9,34
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-03-11","2014-10-14",14,14,14,27.6,29
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-03-11","2015-10-14",14,14,15,26.8,29
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2016,"provider_station","2016-03-15","2016-10-11",13,13,15,28.1,35
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-03-14","2017-10-16",13,13,14,25.6,43
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-03-13","2018-10-16",13,13,14,34,36
"DS03","RWS_MWTL","TERSLG50_surface","southern_and_central_north_sea","unknown_not_harmonized",2019,"provider_station","2019-04-02","2019-10-29",14,14,15,18.4,33
"DS03","RWS_MWTL","TERSLG70_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-04-10","1990-09-05",6,6,28,39.2,42
"DS03","RWS_MWTL","TEXL10_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-03-12","2013-09-24",7,7,34,39.5,42
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-04-17","1990-12-10",15,15,14,25.9,35
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-01-08","1991-12-09",23,23,14,26.4,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-13","1992-10-05",16,16,14,28,33
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-03-01","1993-12-06",16,16,16,28,35
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-04","1994-11-22",17,17,14.5,29,35
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-02-20","1995-12-18",19,19,14,28,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-02-12","1996-11-18",16,16,14,28,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-13","1997-12-22",18,18,14,30.8,35
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-19","1998-12-07",18,18,14,28,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-11","1999-12-14",18,18,16,28.4,30
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-17","2000-12-19",18,18,15,29.4,34
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-16","2001-12-19",18,18,16,29.4,34
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-15","2002-12-17",19,19,14,28,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-01-14","2003-12-16",19,19,15,28,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-01-14","2004-12-13",18,18,15,28,54
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-01-10","2005-12-12",19,19,14.5,28,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-01-09","2006-12-12",19,19,15.5,28,30
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-01-10","2007-12-10",19,19,15,28,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-01-07","2008-12-08",19,19,15,29.3,30
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-01-06","2009-12-07",19,19,15,28.3,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-01-04","2010-12-07",19,19,15,28,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-03-01","2011-09-13",14,14,14,25.4,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-03-26","2012-10-11",14,14,14,16,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-02-25","2013-09-12",14,14,14,15,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-02-26","2014-09-08",14,14,14,14.8,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-03-09","2015-09-21",14,14,14,15.8,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2016,"provider_station","2016-03-07","2016-09-20",14,14,14,16.8,30
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-03-09","2017-09-19",14,14,14,15,27
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-03-05","2018-09-20",14,14,14,16.8,29
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2019,"provider_station","2019-03-05","2019-09-17",14,14,14,15,27
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2020,"provider_station","2020-03-05","2020-09-16",14,14,14,16,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2021,"provider_station","2021-03-01","2021-09-16",14,14,14,16.6,28
"DS03","RWS_MWTL","VLISSGBISSVH_surface","southern_and_central_north_sea","unknown_not_harmonized",2022,"provider_station","2022-03-01","2022-09-13",14,14,15,16,28
"DS03","RWS_MWTL","VROUWPDR_surface","outside_or_invalid","unknown_not_harmonized",1993,"provider_station","1993-11-08","1993-11-08",1,1,,,
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-03-20","1990-12-19",9,9,30,43.8,62
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-01-17","1991-12-09",10,10,33,51,83
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-15","1992-12-08",10,10,31,47.6,82
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-01-27","1993-11-08",11,11,26.5,39.6,54
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-06","1994-12-13",10,10,35,61.2,62
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-01-03","1995-12-06",12,12,31,35,38
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-01-17","1996-11-11",11,11,31.5,38.4,42
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-13","1997-12-18",11,11,34,39.3,60
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-21","1998-12-15",9,9,38,66.1,71
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-12","1999-12-29",11,11,28.5,44.6,77
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-11","2000-12-20",12,12,29,41,41
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-15","2001-12-12",12,12,30,36,41
"DS03","RWS_MWTL","WALCRN2_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-03","2002-12-23",11,11,35,43.9,61
