"ds_id","monitoring_network","independence_unit","duplicate_family","subregion_id","method_epoch","year","period_start","period_end","analysis_window","reference_tier","stage3_role","role_reason","stage5_compatibility_still_required","phy_c_inspected"
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-22","2019-12-17","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-22","2019-12-17","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2020,"2020-01-19","2020-12-15","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2020,"2020-01-19","2020-12-15","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2020,"2020-01-19","2020-12-15","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS06","SMHI_SHARK","SMHI_SHARK","DS06","southern_and_central_north_sea","unknown_not_harmonized",2020,"2020-01-19","2020-12-15","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-08-10","2016-10-16","daily","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-08-10","2016-10-16","3_day","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-08-10","2016-10-16","7_day","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-08-10","2016-10-16","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","daily","B","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","3_day","B","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","7_day","B","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2023,"2023-03-13","2023-11-11","daily","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2023,"2023-03-13","2023-11-11","3_day","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2023,"2023-03-13","2023-11-11","7_day","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2023,"2023-03-13","2023-11-11","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","daily","B","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","3_day","B","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","7_day","B","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","skagerrak_kattegat","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","daily","B","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","3_day","B","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","7_day","B","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2022,"2022-05-22","2022-10-23","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2023,"2023-03-13","2023-09-17","daily","B","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2023,"2023-03-13","2023-09-17","3_day","B","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2023,"2023-03-13","2023-09-17","7_day","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2023,"2023-03-13","2023-09-17","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","daily","B","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","3_day","B","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","7_day","B","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS26","SMHI_IFCB","SMHI_IFCB","DS26","southern_and_central_north_sea","unknown_not_harmonized",2024,"2024-02-08","2024-12-15","cadence_matched","B","secondary","lifeform_method_secondary_only",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"2000-01-09","2000-12-27","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"2000-01-09","2000-12-27","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"2000-01-09","2000-12-27","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"2000-01-09","2000-12-27","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"2001-01-08","2001-12-13","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"2001-01-08","2001-12-13","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"2001-01-08","2001-12-13","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"2001-01-08","2001-12-13","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"2002-01-01","2002-12-22","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"2002-01-01","2002-12-22","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"2002-01-01","2002-12-22","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"2002-01-01","2002-12-22","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"2003-01-06","2003-12-17","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"2003-01-06","2003-12-17","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"2003-01-06","2003-12-17","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"2003-01-06","2003-12-17","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"2004-01-05","2004-12-14","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"2004-01-05","2004-12-14","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"2004-01-05","2004-12-14","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"2004-01-05","2004-12-14","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"2005-01-09","2005-12-19","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"2005-01-09","2005-12-19","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"2005-01-09","2005-12-19","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"2005-01-09","2005-12-19","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-01-04","2006-12-19","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-01-04","2006-12-19","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-01-04","2006-12-19","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-01-04","2006-12-19","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-15","2007-12-18","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-15","2007-12-18","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-15","2007-12-18","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-15","2007-12-18","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-01-09","2008-12-18","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-01-09","2008-12-18","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-01-09","2008-12-18","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-01-09","2008-12-18","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-17","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-17","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-17","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-17","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-10","2010-12-16","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-10","2010-12-16","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-10","2010-12-16","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-10","2010-12-16","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-02-23","2011-09-20","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-02-23","2011-09-20","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-02-23","2011-09-20","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-02-23","2011-09-20","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-16","2012-10-17","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS02","RWS_MWTL","RWS_MWTL","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-16","2012-10-17","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
