"file_name","raw_relative_path","source_rows","valid_coordinate_rows","valid_time_rows","chlorophyll_present_rows","qc_eligible_chlorophyll_rows","usable_secondary_rows","core_usable_rows","external_transfer_usable_rows","outside_domain_usable_rows","invalid_coordinate_usable_rows","first_datetime_utc","last_datetime_utc"
"HZG-Ferrybox_Cux-HarwNR757.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR757.nc",6338,6338,6338,6338,6338,6338,6338,0,0,0,"2004-06-16T15:27:05Z","2004-06-17T09:03:14Z"
"HZG-Ferrybox_Harw-CuxNR4037.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4037.nc",6285,6285,6285,6285,6285,6285,6285,0,0,0,"2004-06-17T15:29:46Z","2004-06-18T08:57:05Z"
"HZG-Ferrybox_Cux-HarwNR4038.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4038.nc",6387,6387,6387,6387,6387,6387,6387,0,0,0,"2004-06-18T15:22:05Z","2004-06-19T09:06:24Z"
"HZG-Ferrybox_Harw-CuxNR4039.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4039.nc",6300,6300,6300,6300,6300,6300,6300,0,0,0,"2004-06-19T15:33:16Z","2004-06-20T09:03:03Z"
"HZG-Ferrybox_Cux-HarwNR777.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR777.nc",6342,6342,6342,6342,6342,6342,6342,0,0,0,"2004-06-20T15:26:45Z","2004-06-21T09:03:34Z"
"HZG-Ferrybox_Harw-CuxNR797.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR797.nc",6280,6280,6280,6280,6280,6280,6280,0,0,0,"2004-06-21T15:39:34Z","2004-06-22T09:06:04Z"
"HZG-Ferrybox_Cux-HarwNR817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR817.nc",6349,6349,6349,6349,6349,6349,6349,0,0,0,"2004-06-22T15:25:14Z","2004-06-23T09:03:14Z"
"HZG-Ferrybox_Harw-CuxNR837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR837.nc",6360,6360,6360,6360,6360,6360,6360,0,0,0,"2004-06-23T15:28:15Z","2004-06-24T09:08:06Z"
"HZG-Ferrybox_Harw-CuxNR897.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR897.nc",6171,6171,6171,6171,6171,6171,6171,0,0,0,"2004-06-25T15:59:23Z","2004-06-26T09:07:44Z"
"HZG-Ferrybox_Cux-HarwNR917.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR917.nc",6398,6398,6398,6398,6398,6398,6398,0,0,0,"2004-06-26T15:22:46Z","2004-06-27T09:08:54Z"
"HZG-Ferrybox_Harw-CuxNR937.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR937.nc",6008,6008,6008,6008,6008,6008,6008,0,0,0,"2004-06-27T16:22:26Z","2004-06-28T09:03:34Z"
"HZG-Ferrybox_Cux-HarwNR957.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR957.nc",6251,6251,6251,6251,6251,6251,6251,0,0,0,"2004-06-28T15:45:05Z","2004-06-29T09:06:43Z"
"HZG-Ferrybox_Harw-CuxNR977.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR977.nc",6275,6275,6275,6275,6275,6275,6275,0,0,0,"2004-06-29T15:39:23Z","2004-06-30T09:05:03Z"
"HZG-Ferrybox_Cux-HarwNR997.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR997.nc",6337,6337,6337,6337,6337,6337,6337,0,0,0,"2004-06-30T15:25:44Z","2004-07-01T09:01:45Z"
"HZG-Ferrybox_Harw-CuxNR1017.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1017.nc",6289,6289,6289,6289,6289,6289,6289,0,0,0,"2004-07-01T15:30:45Z","2004-07-02T08:58:45Z"
"HZG-Ferrybox_Cux-HarwNR1037.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1037.nc",6304,6304,6304,6304,6304,6304,6304,0,0,0,"2004-07-02T15:28:34Z","2004-07-03T08:59:04Z"
"HZG-Ferrybox_Harw-CuxNR1057.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1057.nc",6318,6318,6318,6318,6318,6318,6318,0,0,0,"2004-07-03T15:33:05Z","2004-07-04T09:05:53Z"
"HZG-Ferrybox_Cux-HarwNR1077.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1077.nc",6345,6345,6345,6345,6345,6345,6345,0,0,0,"2004-07-04T15:25:36Z","2004-07-05T09:02:55Z"
"HZG-Ferrybox_Harw-CuxNR1097.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1097.nc",6344,6344,6344,6344,6344,6344,6344,0,0,0,"2004-07-05T15:26:04Z","2004-07-06T09:03:14Z"
"HZG-Ferrybox_Cux-HarwNR1117.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1117.nc",6262,6262,6262,6262,6262,6262,6262,0,0,0,"2004-07-06T15:42:04Z","2004-07-07T09:05:34Z"
"HZG-Ferrybox_Harw-CuxNR1137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1137.nc",6423,6423,6423,6423,6423,6423,6423,0,0,0,"2004-07-07T15:58:05Z","2004-07-08T09:48:25Z"
"HZG-Ferrybox_Cux-HarwNR1157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1157.nc",6434,6434,6434,6434,6434,6434,6434,0,0,0,"2004-07-08T15:26:06Z","2004-07-09T09:18:16Z"
"HZG-Ferrybox_Cux-HarwNR1177.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1177.nc",6400,6400,6400,6400,6400,6400,6400,0,0,0,"2004-07-28T15:21:45Z","2004-07-29T09:08:14Z"
"HZG-Ferrybox_Harw-CuxNR1197.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1197.nc",6278,6278,6278,6278,6278,6278,6278,0,0,0,"2004-07-29T15:32:14Z","2004-07-30T08:58:25Z"
"HZG-Ferrybox_Cux-HarwNR1217.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1217.nc",6227,6227,6227,6227,6227,6227,6227,0,0,0,"2004-07-30T15:47:05Z","2004-07-31T09:04:44Z"
"HZG-Ferrybox_Harw-CuxNR1237.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1237.nc",6226,6226,6226,6226,6226,6226,6226,0,0,0,"2004-07-31T15:38:55Z","2004-08-01T08:56:24Z"
"HZG-Ferrybox_Cux-HarwNR1257.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1257.nc",6395,6395,6395,6395,6395,6395,6395,0,0,0,"2004-08-01T15:20:44Z","2004-08-02T09:06:24Z"
"HZG-Ferrybox_Harw-CuxNR1277.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1277.nc",6318,6318,6318,6318,6318,6318,6318,0,0,0,"2004-08-02T15:31:55Z","2004-08-03T09:04:44Z"
"HZG-Ferrybox_Cux-HarwNR1297.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1297.nc",6383,6383,6383,6383,6383,6383,6383,0,0,0,"2004-08-03T15:19:45Z","2004-08-04T09:03:25Z"
"HZG-Ferrybox_Harw-CuxNR1317.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1317.nc",6372,6372,6372,6372,6372,6372,6372,0,0,0,"2004-08-04T15:23:36Z","2004-08-05T09:05:25Z"
"HZG-Ferrybox_Cux-HarwNR1337.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1337.nc",6482,6482,6482,6482,6482,6482,6482,0,0,0,"2004-08-11T15:23:36Z","2004-08-12T09:23:45Z"
"HZG-Ferrybox_Harw-CuxNR1357.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1357.nc",6411,6411,6411,6411,6411,6411,6411,0,0,0,"2004-08-12T15:23:53Z","2004-08-13T09:12:14Z"
"HZG-Ferrybox_Cux-HarwNR1377.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1377.nc",6213,6213,6213,6213,6213,6213,6213,0,0,0,"2004-08-13T15:56:24Z","2004-08-14T09:11:46Z"
"HZG-Ferrybox_Harw-CuxNR1397.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1397.nc",6086,6086,6086,6086,6086,6086,6086,0,0,0,"2004-08-14T15:50:45Z","2004-08-15T08:44:55Z"
"HZG-Ferrybox_Cux-HarwNR1417.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1417.nc",6285,6285,6285,6285,6285,6285,6285,0,0,0,"2004-08-15T15:38:15Z","2004-08-16T09:05:34Z"
"HZG-Ferrybox_Harw-CuxNR1477.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1477.nc",6282,6282,6282,6282,6282,6282,6282,0,0,0,"2004-08-16T15:27:55Z","2004-08-17T08:54:45Z"
"HZG-Ferrybox_Cux-HarwNR1437.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1437.nc",6351,6351,6351,6351,6351,6351,6351,0,0,0,"2004-08-17T15:19:54Z","2004-08-18T08:58:14Z"
"HZG-Ferrybox_Harw-CuxNR1457.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1457.nc",6307,6307,6307,6307,6307,6307,6307,0,0,0,"2004-08-18T15:30:25Z","2004-08-19T09:01:26Z"
"HZG-Ferrybox_Cux-HarwNR1517.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1517.nc",6482,6482,6482,6482,6482,6482,6482,0,0,0,"2004-08-19T15:36:05Z","2004-08-20T09:36:13Z"
"HZG-Ferrybox_Harw-CuxNR1597.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1597.nc",6186,6186,6186,6186,6186,6186,6186,0,0,0,"2004-08-20T15:53:46Z","2004-08-21T09:04:35Z"
"HZG-Ferrybox_Harw-CuxNR1617.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1617.nc",6173,6173,6173,6173,6173,6173,6173,0,0,0,"2004-08-24T15:27:05Z","2004-08-25T08:35:44Z"
"HZG-Ferrybox_Cux-HarwNR1637.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1637.nc",6454,6454,6454,6454,6454,6454,6454,0,0,0,"2004-08-25T15:28:15Z","2004-08-26T09:23:45Z"
"HZG-Ferrybox_Cux-HarwNR1657.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1657.nc",6388,6388,6388,6388,6388,6388,6388,0,0,0,"2004-08-31T15:26:55Z","2004-09-01T09:17:04Z"
"HZG-Ferrybox_Harw-CuxNR1497.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1497.nc",6318,6318,6318,6317,6317,6317,6317,0,0,0,"2004-09-01T15:31:35Z","2004-09-02T09:06:16Z"
"HZG-Ferrybox_Cux-HarwNR1537.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1537.nc",6191,6191,6191,6191,6191,6191,6191,0,0,0,"2004-09-02T15:51:45Z","2004-09-03T09:03:25Z"
"HZG-Ferrybox_Harw-CuxNR1557.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1557.nc",6138,6138,6138,6138,6138,6138,6138,0,0,0,"2004-09-03T16:05:16Z","2004-09-04T09:08:04Z"
"HZG-Ferrybox_Cux-HarwNR1577.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1577.nc",6223,6223,6223,6223,6223,6223,6223,0,0,0,"2004-09-04T15:48:25Z","2004-09-05T09:05:25Z"
"HZG-Ferrybox_Harw-CuxNR1677.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1677.nc",6356,6356,6356,6356,6356,6356,6356,0,0,0,"2004-09-05T15:31:16Z","2004-09-06T09:10:25Z"
"HZG-Ferrybox_Cux-HarwNR1697.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1697.nc",6317,6317,6317,6317,6317,6317,6317,0,0,0,"2004-09-06T15:31:35Z","2004-09-07T09:04:15Z"
"HZG-Ferrybox_Harw-CuxNR1717.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1717.nc",6255,6255,6255,6255,6255,6255,6255,0,0,0,"2004-09-07T15:44:26Z","2004-09-08T09:06:45Z"
"HZG-Ferrybox_Cux-HarwNR1737.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1737.nc",6332,6332,6332,6332,6332,6332,6332,0,0,0,"2004-09-08T15:31:35Z","2004-09-09T09:06:54Z"
"HZG-Ferrybox_Harw-CuxNR1757.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1757.nc",6298,6298,6298,6298,6298,6298,6298,0,0,0,"2004-09-09T15:31:04Z","2004-09-10T09:01:56Z"
"HZG-Ferrybox_Cux-HarwNR1777.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1777.nc",6392,6392,6392,6392,6392,6392,6392,0,0,0,"2004-09-10T15:24:15Z","2004-09-11T09:10:06Z"
"HZG-Ferrybox_Harw-CuxNR1797.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1797.nc",6201,6201,6201,6201,6201,6201,6201,0,0,0,"2004-09-11T15:46:15Z","2004-09-12T09:02:06Z"
"HZG-Ferrybox_Cux-HarwNR1817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1817.nc",7423,7423,7423,7423,7423,7423,7423,0,0,0,"2004-09-12T15:15:05Z","2004-09-13T12:00:55Z"
"HZG-Ferrybox_Harw-CuxNR1837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1837.nc",6306,6306,6306,6306,6306,6306,6306,0,0,0,"2004-09-13T15:34:06Z","2004-09-14T09:04:54Z"
"HZG-Ferrybox_Cux-HarwNR1857.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1857.nc",6558,6558,6558,6558,6558,6558,6558,0,0,0,"2004-09-14T15:16:25Z","2004-09-15T09:29:15Z"
"HZG-Ferrybox_Harw-CuxNR1877.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1877.nc",6337,6337,6337,6337,6337,6337,6337,0,0,0,"2004-09-15T15:29:24Z","2004-09-16T09:05:25Z"
"HZG-Ferrybox_Cux-HarwNR1897.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1897.nc",6409,6409,6409,6409,6409,6409,6409,0,0,0,"2004-09-16T15:17:35Z","2004-09-17T09:05:36Z"
"HZG-Ferrybox_Harw-CuxNR1917.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1917.nc",6320,6320,6320,6320,6320,6320,6320,0,0,0,"2004-09-17T15:34:34Z","2004-09-18T09:07:06Z"
"HZG-Ferrybox_Cux-HarwNR1937.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1937.nc",6410,6410,6410,6410,6410,6410,6410,0,0,0,"2004-09-18T15:19:15Z","2004-09-19T09:07:25Z"
"HZG-Ferrybox_Harw-CuxNR1957.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR1957.nc",6215,6215,6215,6215,6215,6215,6215,0,0,0,"2004-09-19T15:50:14Z","2004-09-20T09:05:55Z"
"HZG-Ferrybox_Cux-HarwNR1977.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1977.nc",3214,3214,3214,3214,3214,3214,3214,0,0,0,"2004-09-20T15:22:15Z","2004-09-21T00:17:43Z"
"HZG-Ferrybox_Cux-HarwNR1997.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1997.nc",6407,6407,6407,6407,6407,6407,6407,0,0,0,"2004-09-22T15:21:06Z","2004-09-23T09:08:55Z"
"HZG-Ferrybox_Harw-CuxNR2017.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2017.nc",6213,6213,6213,6213,6213,6213,6213,0,0,0,"2004-09-23T15:36:55Z","2004-09-24T08:58:45Z"
"HZG-Ferrybox_Cux-HarwNR2037.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2037.nc",6302,6302,6302,6302,6302,6302,6302,0,0,0,"2004-09-24T15:31:04Z","2004-09-25T09:18:36Z"
"HZG-Ferrybox_Harw-CuxNR2057.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2057.nc",6165,6165,6165,6164,6164,6164,6164,0,0,0,"2004-09-25T15:43:34Z","2004-09-26T09:04:24Z"
"HZG-Ferrybox_Cux-HarwNR2077.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2077.nc",6288,6288,6288,6288,6288,6288,6288,0,0,0,"2004-09-26T15:12:36Z","2004-09-27T09:03:18Z"
"HZG-Ferrybox_Harw-CuxNR2097.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2097.nc",6236,6236,6236,6236,6236,6236,6236,0,0,0,"2004-09-27T15:21:15Z","2004-09-28T09:02:19Z"
"HZG-Ferrybox_Cux-HarwNR3757.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3757.nc",6551,6551,6551,6551,6551,6551,6551,0,0,0,"2004-09-28T15:25:55Z","2004-09-29T09:41:25Z"
"HZG-Ferrybox_Harw-CuxNR2237.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2237.nc",6230,6230,6230,6230,6230,6230,6230,0,0,0,"2004-09-29T15:42:24Z","2004-09-30T09:03:26Z"
"HZG-Ferrybox_Cux-HarwNR2257.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2257.nc",6287,6287,6287,6287,6287,6287,6287,0,0,0,"2004-09-30T15:23:15Z","2004-10-01T09:05:45Z"
"HZG-Ferrybox_Harw-CuxNR2157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2157.nc",6078,6078,6078,6078,6078,6078,6078,0,0,0,"2004-10-01T15:54:16Z","2004-10-02T09:03:25Z"
"HZG-Ferrybox_Cux-HarwNR2177.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2177.nc",6306,6306,6306,6306,6306,6306,6306,0,0,0,"2004-10-02T15:37:45Z","2004-10-03T09:09:25Z"
"HZG-Ferrybox_Harw-CuxNR2137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2137.nc",6291,6291,6291,6291,6291,6291,6291,0,0,0,"2004-10-03T15:29:36Z","2004-10-04T09:11:55Z"
"HZG-Ferrybox_Cux-HarwNR2197.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2197.nc",6277,6277,6277,6277,6277,6277,6277,0,0,0,"2004-10-04T15:21:56Z","2004-10-05T09:04:25Z"
"HZG-Ferrybox_Harw-CuxNR2217.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2217.nc",5928,5928,5928,5928,5928,5928,5928,0,0,0,"2004-10-05T15:26:55Z","2004-10-06T08:58:34Z"
"HZG-Ferrybox_Harw-CuxNR2537.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2537.nc",4814,4814,4814,4814,4814,4814,4814,0,0,0,"2004-10-09T15:32:15Z","2004-10-10T06:15:15Z"
"HZG-Ferrybox_Cux-HarwNR2557.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2557.nc",5759,5759,5759,4626,4626,4626,4626,0,0,0,"2004-10-10T15:28:46Z","2004-10-11T09:04:35Z"
"HZG-Ferrybox_Harw-CuxNR2577.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2577.nc",6431,6431,6431,6431,6431,6431,6431,0,0,0,"2004-10-11T15:33:35Z","2004-10-12T09:24:24Z"
"HZG-Ferrybox_Cux-HarwNR2597.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2597.nc",4907,4907,4907,3932,3932,3932,3932,0,0,0,"2004-10-12T15:20:16Z","2004-10-13T09:16:29Z"
"HZG-Ferrybox_Harw-CuxNR2617.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2617.nc",4195,4195,4195,4195,4195,4195,4195,0,0,0,"2004-10-13T15:22:46Z","2004-10-14T03:59:30Z"
"HZG-Ferrybox_Cux-HarwNR2277.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2277.nc",6419,6419,6419,6419,6419,6419,6419,0,0,0,"2004-10-14T15:20:05Z","2004-10-15T09:13:44Z"
"HZG-Ferrybox_Harw-CuxNR2297.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2297.nc",6208,6208,6208,6208,6208,6208,6208,0,0,0,"2004-10-15T15:39:34Z","2004-10-16T09:12:46Z"
"HZG-Ferrybox_Cux-HarwNR2317.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2317.nc",6133,6133,6133,6133,6133,6133,6133,0,0,0,"2004-10-16T15:47:16Z","2004-10-17T09:11:36Z"
"HZG-Ferrybox_Harw-CuxNR2337.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2337.nc",6269,6269,6269,6269,6269,6269,6269,0,0,0,"2004-10-17T15:29:05Z","2004-10-18T09:12:54Z"
"HZG-Ferrybox_Cux-HarwNR2377.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2377.nc",6223,6223,6223,6223,6223,6223,6223,0,0,0,"2004-10-18T15:29:46Z","2004-10-19T09:08:18Z"
"HZG-Ferrybox_Harw-CuxNR4057.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4057.nc",6154,6154,6154,6154,6154,6154,6154,0,0,0,"2004-10-19T15:20:25Z","2004-10-20T09:11:36Z"
"HZG-Ferrybox_Cux-HarwNR4058.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4058.nc",5471,5471,5471,5471,5471,5471,5471,0,0,0,"2004-10-20T15:18:36Z","2004-10-21T09:21:15Z"
"HZG-Ferrybox_Harw-CuxNR4059.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4059.nc",5323,5323,5323,5323,5323,5323,5323,0,0,0,"2004-10-21T15:37:15Z","2004-10-22T09:08:39Z"
"HZG-Ferrybox_Cux-HarwNR4060.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4060.nc",6427,6427,6427,6427,6427,6427,6427,0,0,0,"2004-10-22T15:30:45Z","2004-10-23T09:56:24Z"
