"crosswalk_version","accepted_aphia_id","authority_species","authority_genus","authority_class","authority_division","authority_trophy","authority_size_class","lifeform_primary","lifeform_secondary","autotrophy_status","autotrophy_uncertainty","colony_state","phaeocystis_state","assignment_rule","crosswalk_state"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",21,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",22,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",23,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",24,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",51,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",52,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",53,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",54,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",55,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",56,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",57,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",58,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",59,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",60,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",61,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",62,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",63,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",64,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",65,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",66,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",67,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",68,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",69,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",70,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",71,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",72,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",73,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Gymnodiniales","Gymnodiniales","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",74,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109920,"Kofoidinium velleloides","Kofoidinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",2,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",3,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",4,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",5,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109921,"Noctiluca scintillans","Noctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",6,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109903,"Pronoctiluca pelagica","Pronoctiluca","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109923,"Spatulodinium pseudonoctiluca","Spatulodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109902,"Oxyrrhis marina","Oxyrrhis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",624607,"Archaeperidinium minutum","Archaeperidinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",624607,"Archaeperidinium minutum","Archaeperidinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",2,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",233754,"Corythodinium curvicaudatum","Corythodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",1,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",110001,"Diplopsalis lenticula","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",1,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",110001,"Diplopsalis lenticula","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","HT",2,"heterotroph_or_mixotroph_uncertain","dinoflagellate_trophy_uncertain","heterotroph",TRUE,"not_resolved","not_phaeocystis","peg_trophy_ht_or_mx","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Diplopsalis","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","",1,"unresolved_autotroph","dinoflagellate_trophy_uncertain","unresolved",TRUE,"not_resolved","not_phaeocystis","peg_trophy_blank_unresolved","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Diplopsalis","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","",2,"unresolved_autotroph","dinoflagellate_trophy_uncertain","unresolved",TRUE,"not_resolved","not_phaeocystis","peg_trophy_blank_unresolved","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Diplopsalis","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","",3,"unresolved_autotroph","dinoflagellate_trophy_uncertain","unresolved",TRUE,"not_resolved","not_phaeocystis","peg_trophy_blank_unresolved","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Diplopsalis","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","",4,"unresolved_autotroph","dinoflagellate_trophy_uncertain","unresolved",TRUE,"not_resolved","not_phaeocystis","peg_trophy_blank_unresolved","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Diplopsalis","Diplopsalis","Dinophyceae","DINOPHYTA (PYRROPHYTA)","",5,"unresolved_autotroph","dinoflagellate_trophy_uncertain","unresolved",TRUE,"not_resolved","not_phaeocystis","peg_trophy_blank_unresolved","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",248118,"Durinskia baltica","Durinskia","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",1,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",248118,"Durinskia baltica","Durinskia","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",2,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",248118,"Durinskia baltica","Durinskia","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",3,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",110149,"Glenodinium paululum","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",1,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",1,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",2,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",3,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",4,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",5,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",6,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",7,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",8,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",9,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",10,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",11,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",12,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",13,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",14,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",15,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",16,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",17,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",109538,"Glenodinium","Glenodinium","Dinophyceae","DINOPHYTA (PYRROPHYTA)","AU",18,"dinoflagellate_autotroph","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_dinophyceae_and_trophy_au","authority_rule_assignment_not_yet_applied_to_biomass"
